강경훈,연애조작단 시라노,tvn,2013-05-27,0.6,조선X파일 기찰비록,tvn,2010-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김민식,이별이 떠났다,mbc,2018-05-26,10.6,여왕의 꽃,mbc,2015-03-14,22.4,글로리아,mbc,2010-07-31,13.5,아직도 결혼하고 싶은 여자,mbc,2010-01-20,6.4,내조의 여왕,mbc,2009-03-16,30.6,비포&애프터 성형외과,mbc,2008-01-06,,레인보우 로망스,mbc,2005-10-24,6.5,조선에서 왔소이다,mbc,2004-11-06,,논스톱 3,mbc,2002-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김병수,사이코메트리 그녀석,tvn,2019-03-11,2.8,화유기,tvn,2017-12-23,6.9,하백의 신부 2017,tvn,2017-07-03,3.7,풍선껌,tvn,2015-10-26,1.7,삼총사,tvn,2014-08-17,2,나인 : 아홉 번의 시간여행,tvn,2013-03-11,1.7,인현왕후의 남자,tvn,2012-04-18,0.9,뱀파이어 검사 시즌1,ocn,2011-10-02,,별순검 시즌2,mbc drama,2008-10-04,,별순검 시즌1,mbc drama,2007-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김병욱,감자별 2013QR3,tvn,2013-09-23,,하이킥! 짧은 다리의 역습,mbc,2011-09-19,15.5,원스 어폰 어 타임 인 생초리,tvn,2010-11-05,,지붕 뚫고 하이킥,mbc,2009-09-07,24.9,거침없이 하이킥,mbc,2006-11-06,20.4,귀엽거나 미치거나,sbs,2005-02-28,,똑바로 살아라,sbs,2002-11-05,,웬만해선 그들을 막을 수 없다,sbs,2000-12-18,,순풍산부인과,sbs,1998-03-02,,LA 아리랑,sbs,1995-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김사현,"런닝,구",mbc,2010-06-10,5.4,나는 별 일 없이 산다,mbc,2010-05-26,8,"사랑해, 울지마",mbc,2008-11-17,19.5,개와 늑대의 시간,mbc,2007-07-18,17.5,이별에 대처하는 우리의 자세,mbc,2005-07-27,,내 이름은 김삼순,mbc,2005-06-01,,신입사원,mbc,2005-03-23,,슬픈연가,mbc,2005-01-05,,아일랜드,mbc,2004-09-01,,결혼하고 싶은 여자,mbc,2004-04-21,,옥탑방 고양이,mbc,2003-06-02,,황금마차,mbc,2002-07-01,,그 햇살이 나에게,mbc,2002-01-02,,비밀,mbc,2000-09-13,,눈물이 보일까봐,mbc,1999-07-07,,세상 끝까지,mbc,1998-04-06,,일곱개의 숟가락,mbc,1996-12-09,,해야 솟아라,mbc,1993-04-14,,무동이네 집,mbc,1991-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김상래,불꽃속으로,tv조선,2014-04-25,2.1,불후의 명작,채널a,2012-03-17,1,커플 브레이킹,ocn movies,2007-09-27,,제5공화국,mbc,2005-04-23,,불새,mbc,2004-04-05,,상도,mbc,2001-10-15,,허준,mbc,1999-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김상협,여신강림,tvn,2020-12,,어쩌다 발견한 하루,mbc,2019-10-02,4.1,왕은 사랑한다,mbc,2017-07-17,8.1,화려한 유혹,mbc,2015-10-05,13.8,마마,mbc,2014-08-02,20.3,7급 공무원,mbc,2013-01-23,16,로열 패밀리,mbc,2011-03-02,15.7,동이,mbc,2010-03-22,29.1,비포&애프터 성형외과,mbc,2008-01-06,,신돈,mbc,2005-09-24,10.8,아일랜드,mbc,2004-09-01,,천생연분,mbc,2004-01-01,,좋은사람,mbc,2003-08-27,,고백,mbc,2002-07-01,,눈으로 말해요,mbc,2000-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김상호,머니게임,tvn,2020-01-15,3.5,봄이 오나 봄,mbc,2019-01-23,4.3,드라마 스테이지 - 우리 집은 맛나 된장 맛나,tvn,2018-01-20,1,부암동 복수자들,tvn,2017-10-11,6.3,쇼핑왕 루이,mbc,2016-09-21,11,화정 (華政),mbc,2015-04-13,11.8,개과천선,mbc,2014-04-30,10.2,미스코리아,mbc,2013-12-18,9.5,스캔들 : 매우 충격적이고 부도덕한 사건,mbc,2013-06-29,18.2,남자가 사랑할 때,mbc,2013-04-03,12.1,아랑 사또전,mbc,2012-08-15,14.5,내 마음이 들리니,mbc,2011-04-02,21.6,혼,mbc,2009-08-05,11,향단전,mbc,2007-09-03,7.2,환상의 커플,mbc,2006-10-14,21.4,비밀남녀,mbc,2005-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김상훈,내 아이디는 강남미인,jtbc,2018-07-27,5.8,고백부부,kbs2,2017-10-13,7.3,최고의 한방,kbs2,2017-06-02,5.5,보이스,ocn,2017-01-14,5.7,출동 케이캅,jei 재능 tv,2015-09-07,,라이어 게임,tvn,2014-10-20,1.3,무사 백동수,sbs,2011-07-04,18.5,바람의 나라,kbs2,2008-09-10,20.2,태왕사신기,mbc,2007-09-11,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김상휘,퍼퓸,kbs2,2019-06-03,7.2,인형의 집,kbs2,2018-02-26,16.2,징비록,kbs1,2015-02-14,13.8,드라마 스페셜 - 보미의 방,kbs2,2014-06-08,2.1,KBS 드라마 스페셜 단막 2014,kbs2,2014-01-26,,대왕의 꿈,kbs1,2012-09-08,13.9,드라마 스페셜 연작시리즈 - 소녀탐정 박해솔,kbs2,2012-02-12,5.2,드라마 스페셜 - 필살기,kbs2,2011-10-02,4.3,드라마 스페셜 - 미련,kbs2,2011-07-24,5.5,전우,kbs1,2010-06-19,17.4,너는 내 운명,kbs1,2008-05-05,43.6,최강! 울엄마,kbs2,2007-03-11,7.3,성장드라마 반올림# 3,kbs2,2006-03-05,7.8,성장드라마 반올림# 2,kbs2,2005-03-06,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김석윤,로스쿨,jtbc,2021,,눈이 부시게,jtbc,2019-02-11,9.7,이번 주 아내가 바람을 핍니다,jtbc,2016-10-28,3.4,송곳,jtbc,2015-10-24,2.2,청담동 살아요,jtbc,2011-12-05,,올드미스 다이어리,kbs2,2004-11-22,,달려라 울엄마,kbs2,2003-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김성근,다함께 차차차,kbs1,2009-06-29,37.3,대왕세종,kbs2,2008-01-05,23,인생이여 고마워요,kbs2,2006-01-07,19.9,무인시대,kbs1,2003-02-08,,당신 옆이 좋아,kbs1,2002-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김성덕,아내스캔들 - 바람이 분다,tv조선,2014-03-18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김성수,구해줘,ocn,2017-08-05,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김성욱,아이템,mbc,2019-02-11,4.9,아버님 제가 모실게요,mbc,2016-11-12,16.1,굿바이 미스터 블랙,mbc,2016-03-16,9.9,위대한 조강지처,mbc,2015-06-15,16.1,"2014 드라마 페스티벌 - 하우스, 메이트",mbc,2014-11-16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김성윤,이태원 클라쓰,jtbc,2020-01-31,16.5,구르미 그린 달빛,kbs2,2016-08-22,23.3,후아유 - 학교 2015,kbs2,2015-04-27,8.2,연애의 발견,kbs2,2014-08-18,7.7,드라마 스페셜 - 내가 결혼하는 이유,kbs2,2014-03-23,4.1,드라마 스페셜 - 아빠는 변태중,kbs2,2013-11-24,3.6,드라마 스페셜 - 사춘기 메들리,kbs2,2013-07-10,3.3,빅,kbs2,2012-06-04,11.1,드라마 스페셜 - 늦어서 미안해,kbs2,2011-11-20,4.8,드라마 스페셜 - 휴먼 카지노,kbs2,2011-09-25,3.6,드림하이,kbs2,2011-01-03,17.9,거상 김만덕,kbs1,2010-03-06,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김성훈,킹덤 시즌2,넷플릭스,2020-03-13,,킹덤,넷플릭스,2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김솔매,제 3병원,tvn,2012-09-05,1.1,나쁜 남자,sbs,2010-05-26,14.2,아이리스,kbs2,2009-10-14,35.5,복권3인조,kbs drama,2008-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김수경,갈수록 기세등등,mbn,2011-12-03,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김수룡,내게 거짓말을 해봐,sbs,2011-05-09,10.5,초혼,sbs,2010-11-12,11.1,아버지의 집,sbs,2009-12-28,19.6,물병자리,sbs,2008-03-03,17.8,그린 로즈,sbs,2005-03-19,,태양의 남쪽,sbs,2003-08-30,,이별 없는 아침,sbs,2001-03-12,,파도위의 집,sbs,1999-01-06,,사랑의 이름으로,sbs,1996-01-10,,그대의 창,sbs,1994-11-28,,재회,sbs,1992-12-28,,해빙기의 아침,sbs,1992-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김수영,컬러 오브 우먼,채널a,2011-12-05,0.8,돌아온 일지매,mbc,2009-01-21,17,궁S,mbc,2007-01-10,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김수형,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김신일,위험한 약속,kbs2,2020-03-30,16.5,드라마 스페셜 - 그렇게 살다,kbs2,2019-10-18,2.1,드라마 스페셜 - 미스김의 미스터리,kbs2,2018-10-12,2.6,최강 배달꾼,kbs2,2017-08-04,7.7,TV소설 저 하늘에 태양이,kbs2,2016-09-07,12.3,드라마 스페셜 - 아비,kbs2,2015-11-21,3.7,징비록,kbs1,2015-02-14,13.8,산너머 남촌에는 2,kbs1,2012-05-20,11.6,구미호 : 여우누이뎐,kbs2,2010-07-05,13.1,추노,kbs2,2010-01-06,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김영균,드라마 스페셜 연작시리즈 - 동화처럼,kbs2,2013-03-17,3.5,"드라마 스페셜 - 태권, 도를 아십니까",kbs2,2012-10-07,3.2,드라마 스페셜 - 리메모리,kbs2,2012-06-24,3.1,스파이 명월,kbs2,2011-07-11,9.6,매리는 외박중,kbs2,2010-11-08,9,"드라마 스페셜 - 소년, 소녀를 만나다",kbs2,2010-10-02,,다함께 차차차,kbs1,2009-06-29,37.3,난 네게 반했어,kbs2,2008-04-21,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김영기,벼락 맞은 문방구 시즌2,투니버스,2014-07-31,,벼락 맞은 문방구 시즌1,투니버스,2013-07-25,,하이킥! 짧은 다리의 역습,mbc,2011-09-19,15.5,원스 어폰 어 타임 인 생초리,tvn,2010-11-05,,지붕 뚫고 하이킥,mbc,2009-09-07,24.9,크크섬의 비밀,mbc,2008-07-21,8.8,거침없이 하이킥,mbc,2006-11-06,20.4,귀엽거나 미치거나,sbs,2005-02-28,,똑바로 살아라,sbs,2002-11-05,,순풍산부인과,sbs,1998-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김영남,그녀들의 로망백서,ocn movies,2008-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김영로,그녀들의 로망백서,ocn movies,2008-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김영민,쇼트,ocn,2018-02-12,,싸인,sbs,2011-01-05,25.5,떼루아,sbs,2008-12-01,10.9,비천무,sbs,2008-02-01,14.3,히트,mbc,2007-03-19,18.5,사랑찬가,mbc,2005-05-14,,대망,sbs,2002-10-12,,신화,sbs,2001-09-26,,황금시대,mbc,2000-11-29,,고스트,sbs,1999-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김영조,99억의 여자,kbs2,2019-12-04,11.6,오 마이 금비,kbs2,2016-11-16,7.2,장영실,kbs1,2016-01-02,14.1,징비록,kbs1,2015-02-14,13.8,드라마 스페셜 - 돌날,kbs2,2014-02-02,3.2,드라마 스페셜 - Happy! 로즈데이,kbs2,2013-08-14,3.6,드라마 스페셜 연작시리즈 - SOS,kbs2,2012-05-20,3.6,드라마 스페셜 연작시리즈 - 아모레미오,kbs2,2012-01-01,5.3,근초고왕,kbs1,2010-11-06,12.9,신데렐라 언니,kbs2,2010-03-31,20.2,아이리스,kbs2,2009-10-14,35.5,포도밭 그 사나이,kbs2,2006-07-24,14.1,TV소설 그대는 별,kbs1,2004-06-14,,노란손수건,kbs1,2003-02-03,,대추나무 사랑걸렸네,kbs1,1990-09-09,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김영준,제 3병원,tvn,2012-09-05,1.1,아테나 : 전쟁의 여신,sbs,2010-12-13,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김영진,드라마 스페셜 - 유리 반창고,kbs2,2013-06-26,2.9,드라마 스페셜 - 모퉁이,kbs2,2012-10-14,3.9,고마워 웃게 해줘서,kbs1,2010-12-25,2.7,사랑하세요?,kbs1,1999-11-20,,야망의 전설,kbs2,1998-04-04,,열애,kbs2,1997-10-06,,원지동 블루스,kbs1,1996-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김예린,툰드라쇼 시즌2,mbc every1,2016-01-28,,웹툰히어로 툰드라쇼,mbc every1,2015-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김용균,리셋,ocn,2014-08-24,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김용민,찬란한 내 인생,mbc,2020-06-29,6.3,용왕님 보우하사,mbc,2019-01-14,9.5,비밀과 거짓말,mbc,2018-06-25,13.9,훈장 오순남,mbc,2017-04-24,11.6,태양의 도시,mbc drama,2015-01-30,,잘났어 정말,mbc,2013-05-06,11.1,유리가면,tvn,2012-09-03,2.1,노란 복수초,tvn,2012-02-27,3.9,빅히트,e채널,2011-04-21,,스타 시크릿 라이프,mnet,2009-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김용범,칠전팔기 구해라,mnet,2015-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김용완,방법,tvn,2020-02-10,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김용재,달려라! 고등어,sbs,2007-05-12,4.8,압구정 종갓집,sbs,2003-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김우선,프로포즈 대작전,tv조선,2012-02-08,0.8,당신 참 예쁘다,mbc,2011-04-04,15.4,멈출 수 없어,mbc,2009-07-13,16.2,그래도 좋아,mbc,2007-10-01,23.4,있을 때 잘해,mbc,2006-07-17,21.3,가을 소나기,mbc,2005-09-21,,그대 아직도 꿈꾸고 있는가,mbc,2003-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김원석,맨투맨,jtbc,2017-04-21,4.1,태양의 후예,kbs2,2016-02-24,38.8,여왕의 교실,mbc,2013-06-12,9.5,"친구, 우리들의 전설",mbc,2009-06-27,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김원석,아스달 연대기,tvn,2019-06-01,7.7,나의 아저씨,tvn,2018-03-21,7.4,시그널,tvn,2016-01-22,12.5,미생,tvn,2014-10-17,8.2,몬스타,tvn,2013-05-17,1.3,성균관 스캔들,kbs2,2010-08-30,14.3,신데렐라 언니,kbs2,2010-03-31,20.2,파트너,kbs2,2009-06-24,12.7,대왕세종,kbs2,2008-01-05,23,드라마시티 - 이중장부 살인사건,kbs2,2007-09-08,,드라마시티 - GOD,kbs2,2007-07-07,,TV소설 강이 되어 만나리,kbs1,2006-03-20,16.8,TV소설 고향역,kbs1,2005-08-29,17.5,열여덟 스물아홉,kbs2,2005-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김원용,태양의 계절,kbs2,2019-06-03,17.3,다 잘될 거야,kbs2,2015-08-31,18.9,고양이는 있다,kbs1,2014-06-09,27.2,TV소설 삼생이,kbs2,2013-01-07,18.4,드라마 스페셜 연작시리즈 - 인생에서 가장 빛나는 시간,kbs2,2012-03-11,4.1,다 줄거야,kbs2,2009-10-12,17.2,천추태후,kbs2,2009-01-03,23.1,강적들,kbs2,2008-04-14,9.4,엄마가 뿔났다,kbs2,2008-02-02,40.4,못된 사랑,kbs2,2007-12-03,10.3,산너머 남촌에는 1,kbs1,2007-10-24,16.5,깍두기,mbc,2007-08-18,19.9,며느리 전성시대,kbs2,2007-07-28,35.3,심청의 귀환,kbs2,2007-02-18,5.2,그 여자의 선택,kbs2,2006-05-01,15.8,열여덟 스물아홉,kbs2,2005-03-07,,북경 내사랑,kbs2,2004-05-10,,아내,kbs2,2003-01-06,,언제나 두근두근,kbs2,2002-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김윤철,품위있는 그녀,jtbc,2017-06-16,12.1,마담 앙트완,jtbc,2016-01-22,1.1,우리가 사랑할 수 있을까,jtbc,2014-01-06,3.1,우리가 결혼할 수 있을까,jtbc,2012-10-29,2.6,주부 김광자의 제3활동,mbc,2010-09-22,5.1,케세라세라,mbc,2007-03-17,9.1,내 이름은 김삼순,mbc,2005-06-01,,베스트극장 - 늪,mbc,2003-11-21,,짝,mbc,1994-11-20,,사랑을 그대 품안에,mbc,1994-06-06,,마지막 승부,mbc,1994-01-03,,질투,mbc,1992-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김의석,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김장한,브람스를 좋아하세요?,sbs,2020-08-31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김재형,여인천하,sbs,2001-02-05,,용의 눈물,kbs1,1996-11-24,,왕과 나,sbs,2007-08-27,25.5,왕의 여자,sbs,2003-10-06,,서궁,kbs2,1995-07-03,,한명회,kbs1,1994-01-03,,비가비,kbs2,1992-11-13,,숲속의 바람,kbs2,1992-05-02,,왕도,kbs1,1991-01-06,,왕조의 세월,kbs1,1990-08-16,,천명,kbs2,1989-04-03,,이화,kbs1,1987-06-06,,사모곡,kbs2,1987-02-02,,"임이여, 임일레라",kbs2,1986-05-05,,꽃반지,kbs2,1985-09-16,,달동네,kbs1,1980-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김재훈,꽃가족,mbc every1,2016-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김정권,더 드라마틱,mbc every1,2013-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김정규,생일편지,kbs2,2019-09-11,2.8,아이가 다섯,kbs2,2016-02-20,32.8,가족끼리 왜 이래,kbs2,2014-08-16,43.3,감격시대 : 투신의 탄생,kbs2,2014-01-15,12.6,사랑을 믿어요,kbs2,2011-01-01,31.2,국가가 부른다,kbs2,2010-05-10,7.6,결혼 못하는 남자,kbs2,2009-06-15,8.8,아이 엠 샘,kbs2,2007-08-06,10.6,위대한 유산,kbs2,2006-05-03,8.9,불멸의 이순신,kbs1,2004-09-04,,낭랑 18세,kbs2,2004-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
