가성진,딱 너 같은 딸,mbc,2015-05-18,13.9,달래네 집,kbs2,2004-05-17,,언제나 두근두근,kbs2,2002-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강성진,우리 집 꿀단지,kbs1,2015-11-02,30,지성이면 감천,kbs1,2013-04-29,28.4,다 줄거야,kbs2,2009-10-12,17.2,드라마시티 - 늙은 양아치의 노래,kbs2,2007-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강윤경,트로트의 연인,kbs2,2014-06-23,9.2,망설이지마,sbs,2009-10-05,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유성찬,도시괴담 데자뷰 시즌2,ocn thrills,2007-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유숭열,근초고왕,kbs1,2010-11-06,12.9,특수수사일지:1호관 사건,kbs2,2006-09-13,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유영선,동네변호사 조들호 1,kbs2,2016-03-28,17.3,뱀파이어 탐정,ocn,2016-03-27,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유영아,남자친구,tvn,2018-11-28,10.3,딴따라,sbs,2016-04-20,8.7,예쁜 남자,kbs2,2013-11-20,6.3,버디버디,tvn,2011-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유윤경,데릴남편 오작두,mbc,2018-03-03,13.1,마마,mbc,2014-08-02,20.3,우리집 여자들,kbs1,2011-05-16,26.8,다함께 차차차,kbs1,2009-06-29,37.3,산너머 남촌에는 1,kbs1,2007-10-24,16.5,드라마시티,kbs2,1984,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유은하,TV소설 별이 되어 빛나리,kbs2,2015-08-31,15.9,전설의 고향 - 묘정의 구슬,kbs2,2009-09-07,,전설의 고향 - 기방괴담,kbs2,2008-08-27,,드라마시티 - 실연 복수 전문가 Miss 조,kbs2,2008-03-22,,드라마시티 - 그녀의 별이 반짝일 때,kbs2,2007-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유정희,악의 꽃,tvn,2020-07-29,5.7,맨몸의 소방관,kbs2,2017-01-12,5.2,드라마 스페셜 - 아비,kbs2,2015-11-21,3.7,드라마 스페셜 - 운동화를 신은 신부,kbs2,2014-12-07,2.2,드라마 스페셜 - 아빠를 소개합니다,kbs2,2014-11-30,2.2,드라마 스페셜 - 꿈꾸는 남자,kbs2,2014-05-25,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유진영,벼락 맞은 문방구 시즌2,투니버스,2014-07-31,,벼락 맞은 문방구 시즌1,투니버스,2013-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유현미,설강화 : snowdrop (가제),jtbc,2021,,SKY 캐슬,jtbc,2018-11-23,23.8,"고맙다, 아들아",kbs2,2015-02-11,8,골든 크로스,kbs2,2014-04-09,11.3,각시탈,kbs2,2012-05-30,22.9,즐거운 나의 집,mbc,2010-10-27,10,신의 저울,sbs,2008-08-29,16.5,HD TV문학관 - 달의 제단,kbs1,2006-10-08,6.2,사랑하고 싶다,sbs,2006-02-27,15.5,그린 로즈,sbs,2005-03-19,,베스트극장 - 혼자 우는 사랑,mbc,2003-06-27,,HD TV문학관 - 향기로운 우물 이야기,kbs2,2003-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유혜미,써클 : 이어진 두 세계,tvn,2017-05-22,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤경아,오! 삼광빌라!,kbs2,2020-09-19,27.4,열여덟의 순간,jtbc,2019-07-22,3.9,완벽한 아내,kbs2,2017-02-27,6.4,"부탁해요, 엄마",kbs2,2015-08-15,38.2,메디컬 탑팀,mbc,2013-10-09,7.3,브레인,kbs2,2011-11-14,17.9,공부의 신,kbs2,2010-01-04,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤난중,호구의 사랑,tvn,2015-02-09,1.4,직장의 신,kbs2,2013-04-01,14.6,꽃미남 라면가게,tvn,2011-10-31,,드라마 스페셜 - 달팽이 고시원,kbs2,2010-11-06,,드라마 스페셜 - 마지막 후뢰시맨,kbs2,2010-08-21,,드라마 스페셜- 위대한 계춘빈,kbs2,2010-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤선주,병원선,mbc,2017-08-30,13,비밀의 문,sbs,2014-09-22,10,한반도,tv조선,2012-02-06,,대왕세종,kbs2,2008-01-05,23,황진이,kbs2,2006-10-11,27.1,불멸의 이순신,kbs1,2004-09-04,,태양인 이제마,kbs2,2002-07-24,,스타트,kbs2,1996-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤성희,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤성희,총각네 야채가게,채널a,2011-12-21,0.9,꽃 찾으러 왔단다,kbs2,2007-05-14,7.3,스마일 어게인,sbs,2006-05-17,13.4,핑구어리,sbs,2005-02-10,,매직,sbs,2004-08-28,,별을 쏘다,sbs,2002-11-20,,지금은 연애중,sbs,2002-01-16,,아름다운 날들,sbs,2001-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤성희,벼락 맞은 문방구 시즌2,투니버스,2014-07-31,,벼락 맞은 문방구 시즌1,투니버스,2013-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤수정,발칙하게 고고,kbs2,2015-10-05,4.3,왕의 얼굴,kbs2,2014-11-19,9.1,천명 : 조선판 도망자 이야기,kbs2,2013-04-24,9.9,드라마 스페셜 연작시리즈 - 소녀탐정 박해솔,kbs2,2012-02-12,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤영미,착한마녀전,sbs,2018-03-03,11.7,미녀의 탄생,sbs,2014-11-01,10,잘 키운 딸 하나,sbs,2013-12-02,14.6,태양의 신부,sbs,2011-10-24,17.7,장화홍련,kbs2,2009-04-20,16,신 현모양처,mbc,2007-05-28,11.4,101번째 프러포즈,sbs,2006-05-29,8,내사랑 토람이,sbs,2005-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤영수,결혼이야기,kbs2,2015-01-01,,대한민국 정치비사,mbn,2013-05-12,1.5,명가,kbs1,2010-01-02,14.2,불멸의 이순신,kbs1,2004-09-04,,소설 목민심서,kbs2,2000-05-01,,봄날은 간다,kbs2,1997-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤은경,총리와 나,kbs2,2013-12-09,8.9,아가씨를 부탁해,kbs2,2009-08-19,18.3,밤이면 밤마다,mbc,2008-06-23,10.9,눈의 여왕,kbs2,2006-11-13,10.8,알게 될거야,kbs2,2004-06-06,,낭랑 18세,kbs2,2004-01-19,,겨울연가,kbs2,2002-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤정건,애자언니 민자,sbs,2008-04-21,15,사랑한다 웬수야,sbs,2005-07-15,,아내의 반란,sbs,2004-10-15,,왕의 여자,sbs,2003-10-06,,당신은 누구시길래,sbs,1999-09-06,,서울탱고,sbs,1998-03-02,,꿈의 궁전,sbs,1997-01-04,,자전거를 타는 여자,sbs,1996-02-05,,여태 뭘했수,sbs,1994-09-26,,도깨비가 간다,sbs,1994-04-18,,굿모닝 영동,kbs2,1993-06-02,,한강 뻐꾸기,sbs,1993-04-07,,TV 손자병법,kbs2,1987-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤지련,엔젤아이즈,sbs,2014-04-05,11.9,프로포즈 대작전,tv조선,2012-02-08,0.8,꽃보다 남자,kbs2,2009-01-05,32.9,성장드라마 반올림# 3,kbs2,2006-03-05,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤현호,무법 변호사,tvn,2018-05-12,8.9,리멤버 - 아들의 전쟁,sbs,2015-12-09,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이강,드라마 스페셜 - 아득히 먼 춤,kbs2,2016-11-20,1.3,스파이,kbs2,2015-01-09,8.5,드라마 스페셜 - 액자가 된 소녀,kbs2,2014-11-09,1.6,드라마 스페셜 - 다르게 운다,kbs2,2014-10-05,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이경미,보건교사 안은영,넷플릭스,2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이경희,초콜릿,jtbc,2019-11-29,4.6,함부로 애틋하게,kbs2,2016-07-06,12.9,참 좋은 시절,kbs2,2014-02-22,30.3,세상 어디에도 없는 착한남자,kbs2,2012-09-12,18.3,크리스마스에 눈이 올까요?,sbs,2009-12-02,14.8,고맙습니다,mbc,2007-03-21,20.5,이 죽일놈의 사랑,kbs2,2005-10-31,,떨리는 가슴,mbc,2005-04-02,,"미안하다, 사랑한다",kbs2,2004-11-08,,나는 달린다,mbc,2003-10-22,,상두야 학교 가자,kbs2,2003-09-15,,순정,kbs2,2001-09-03,,꼭지,kbs2,2000-03-25,,사랑밖엔 난 몰라,mbc,1998-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이광근,푸른거탑 리턴즈,tvn,2013-11-27,1.2,푸른거탑 제로,tvn,2013-09-11,1.6,환상거탑,tvn,2013-07-17,0.7,천일야화 2,ocn,2008-10-13,,형사,sbs,2003-11-07,,연인들,mbc,2001-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이광재,너의 등짝에 스매싱,tv조선,2017-12-04,1.5,감자별 2013QR3,tvn,2013-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이근영,나도 엄마야,sbs,2018-05-28,10.3,어머님은 내 며느리,sbs,2015-06-22,16.9,장미의 전쟁,sbs,2011-01-03,15.3,아들 찾아 삼만리,sbs,2007-11-02,15.6,사랑도 미움도,sbs,2006-12-04,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이금림,TV소설 복희 누나,kbs2,2011-11-07,15.8,TV소설 강이 되어 만나리,kbs1,2006-03-20,16.8,푸른 안개,kbs2,2001-03-24,,당신 때문에,mbc,2000-04-24,,은실이,sbs,1998-11-09,,지평선 너머,sbs,1997-10-27,,사랑할 때까지,kbs1,1996-04-01,,당신이 그리워질 때,kbs1,1993-09-13,,사랑을 위하여,kbs2,1992-10-17,,옛날의 금잔디,kbs1,1991-07-08,,아직은 마흔아홉,mbc,1990-10-15,,일출,kbs2,1989-03-20,,도시의 흉년,mbc,1988-11-28,,13세의 봄,kbs1,1988-05-07,,타인,kbs2,1987-09-05,,뜨거운 강,kbs2,1986-08-06,,빛과 그림자,kbs2,1985-04-24,,물보라,mbc,1984-08-06,,고교생 일기,kbs1,1983-03-03,,호랑이 선생님,mbc,1981-03-16,,억척선생 분투기,kbs1,1981-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이금주,사랑하길 잘했어,kbs2,2010-10-25,12.3,겨울새,mbc,2007-09-15,18.1,부부클리닉 사랑과 전쟁 1,kbs2,1999-10-22,10,위험한 사랑,mbc,1996-08-03,,사춘기,mbc,1993-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이기원,제중원,sbs,2010-01-04,16.5,스포트라이트,mbc,2008-05-14,13.2,하얀거탑,mbc,2007-01-06,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이남규,눈이 부시게,jtbc,2019-02-11,9.7,이번 주 아내가 바람을 핍니다,jtbc,2016-10-28,3.4,송곳,jtbc,2015-10-24,2.2,청담동 살아요,jtbc,2011-12-05,,올드미스 다이어리,kbs2,2004-11-22,,달려라 울엄마,kbs2,2003-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이덕재,2011 TV 문학관 - 엄지네,kbs1,2011-12-09,5.1,바람불어 좋은 날,kbs1,2010-02-01,29.3,깍두기,mbc,2007-08-18,19.9,별난여자 별난남자,kbs1,2005-09-23,34.3,진주목걸이,kbs2,2003-09-20,,사랑은 이런거야,kbs1,2001-10-29,,TV소설 당신,kbs1,1999-04-05,,장미의 눈물,sbs,1997-08-13,,8월의 신부,sbs,1996-08-07,,여,mbc,1995-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이도현,비밀과 거짓말,mbc,2018-06-25,13.9,가족의 비밀,tvn,2014-10-27,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이란,2011 TV 문학관 - 광염소나타,kbs1,2011-12-07,2.1,황금연못,sbs,2002-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이명숙,더 바이러스,ocn,2013-03-01,0.8,넌 내게 반했어,mbc,2011-06-29,7.6,일단뛰어,kbs2,2006-11-23,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이명희,장영실,kbs1,2016-01-02,14.1,드라마 스페셜 연작시리즈 - SOS,kbs2,2012-05-20,3.6,에어시티,mbc,2007-05-19,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이미나,풍선껌,tvn,2015-10-26,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이미림,여자만화 구두,sbs plus,2014-02-24,0.6,가족사진,sbs,2012-09-29,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이병헌,멜로가 체질,jtbc,2019-08-09,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이새인,개인의 취향,mbc,2010-03-31,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이서윤,태양을 삼켜라,sbs,2009-07-08,18.5,에어시티,mbc,2007-05-19,12.4,나는 달린다,mbc,2003-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이선미,커피프린스 1호점,mbc,2007-07-02,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이선영,포레스트,kbs2,2020-01-29,7.4,드라마 스페셜 - 끝내주는 커피,kbs2,2010-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이선정,마녀의 연애,tvn,2014-04-14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이선혜,20세기 소년소녀,mbc,2017-10-09,4.3,응답하라 1988,tvn,2015-11-06,18.8,응답하라 1994,tvn,2013-10-18,10.4,응답하라 1997,tvn,2012-07-24,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이선희,끝까지 사랑,kbs2,2018-07-23,16.4,다 잘될 거야,kbs2,2015-08-31,18.9,TV소설 순금의 땅,kbs2,2014-01-06,15.5,드라마 스페셜 연작시리즈 - 아모레미오,kbs2,2012-01-01,5.3,가시나무새,kbs2,2011-03-02,14.2,아버지의 집,sbs,2009-12-28,19.6,우리를 행복하게 하는 몇 가지 질문,kbs2,2007-05-30,8.8,에어시티,mbc,2007-05-19,12.4,장미울타리,kbs2,2003-06-02,,거침없는 사랑,kbs2,2002-05-20,,로맨스,sbs,1998-08-08,,모델,sbs,1997-04-09,,도시남녀,sbs,1996-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이성은,판타스틱,jtbc,2016-09-02,2.7,뱀파이어 아이돌,mbn,2011-12-05,0.6,하이에나,tvn,2006-10-11,,슬픈연가,mbc,2005-01-05,,연인들,mbc,2001-11-05,,세 친구,mbc,2000-02-14,,점프,mbc,1999-05-31,,남자 셋 여자 셋,mbc,1996-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이세라,뱀파이어 아이돌,mbn,2011-12-05,0.6,마이캅,tvn,2008-03-05,,김치 치즈 스마일,mbc,2007-07-23,11.2,부부클리닉 사랑과 전쟁 1,kbs2,1999-10-22,10,사랑도 리필이 되나요?,kbs2,2005-11-07,4.6,달래네 집,kbs2,2004-05-17,,대박가족,sbs,2002-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이수연,비밀의 숲 2,tvn,2020-08-15,9.4,라이프,jtbc,2018-07-23,5.6,비밀의 숲,tvn,2017-06-10,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이숙진,워킹 맘 육아 대디,mbc,2016-05-09,10.7,지고는 못살아,mbc,2011-08-24,10.2,위대한 유산,kbs2,2006-05-03,8.9,단팥빵,mbc,2004-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이승무,TV 문학관 - 강산무진,kbs1,2012-03-02,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이시은,여신강림,tvn,2020-12,,톱스타 유백이,tvn,2018-11-16,3.1,막돼먹은 영애씨 시즌12,tvn,2013-07-18,1.9,스탠바이,mbc,2012-04-09,7.9,하이킥! 짧은 다리의 역습,mbc,2011-09-19,15.5,몽땅 내 사랑,mbc,2010-11-08,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이시현,컬러 오브 우먼,채널a,2011-12-05,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이영철,너의 등짝에 스매싱,tv조선,2017-12-04,1.5,최고의 한방,kbs2,2017-06-02,5.5,감자별 2013QR3,tvn,2013-09-23,,아름다운 그대에게,sbs,2012-08-15,7.3,하이킥! 짧은 다리의 역습,mbc,2011-09-19,15.5,원스 어폰 어 타임 인 생초리,tvn,2010-11-05,,지붕 뚫고 하이킥,mbc,2009-09-07,24.9,김치 치즈 스마일,mbc,2007-07-23,11.2,거침없이 하이킥,mbc,2006-11-06,20.4,레인보우 로망스,mbc,2005-10-24,6.5,논스톱 5,mbc,2004-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이영철,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
